SnapshotDate,ClinicID,ItemID,ItemName,Category,UnitCost,ChargePrice,UnitsOnHand,UnitsUsedMonth,UnitsWastedMonth,ReorderPoint,StockoutFlag,InventoryValue
2025-02-28,CL008,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,32,39,1,45,No,552.0
2025-02-28,CL008,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,89,50,0,70,No,2848.0
2025-02-28,CL008,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,75,52,0,50,No,2175.0
2025-02-28,CL008,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,156,108,4,100,No,2262.0
2025-02-28,CL008,IT006,CBC Cartridge,Diagnostics,38.0,95.0,171,103,1,80,No,6498.0
2025-02-28,CL008,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,88,105,0,70,No,4048.0
2025-02-28,CL008,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,88,132,3,120,No,374.0
2025-02-28,CL008,IT009,Suture Pack,Surgical Supplies,7.5,32.0,159,84,0,75,No,1192.5
2025-02-28,CL008,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,26,34,0,30,No,312.0
2025-02-28,CL008,IT011,Microchip,Preventive,11.0,55.0,76,45,1,80,No,836.0
2025-02-28,CL008,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,127,85,1,100,No,2032.0
2025-02-28,CL008,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,100,102,2,100,No,950.0
2025-02-28,CL008,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,1230,336,14,500,No,221.4
2025-02-28,CL008,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,792,370,10,500,No,95.04
2025-02-28,CL009,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,92,21,2,60,No,1702.0
2025-02-28,CL009,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,67,29,0,45,No,1155.75
2025-02-28,CL009,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,107,63,1,70,No,3424.0
2025-02-28,CL009,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,62,41,2,50,No,1798.0
2025-02-28,CL009,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,83,102,1,100,No,1203.5
2025-02-28,CL009,IT006,CBC Cartridge,Diagnostics,38.0,95.0,95,42,1,80,No,3610.0
2025-02-28,CL009,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,85,59,0,70,No,3910.0
2025-02-28,CL009,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,197,67,4,120,No,837.25
2025-02-28,CL009,IT009,Suture Pack,Surgical Supplies,7.5,32.0,68,72,0,75,No,510.0
2025-02-28,CL009,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,26,28,0,30,No,312.0
2025-02-28,CL009,IT011,Microchip,Preventive,11.0,55.0,129,80,2,80,No,1419.0
2025-02-28,CL009,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,68,63,3,100,No,1088.0
2025-02-28,CL009,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,87,95,2,100,No,826.5
2025-02-28,CL009,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,755,256,12,500,No,135.9
2025-02-28,CL009,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,601,565,11,500,No,72.12
2025-02-28,CL010,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,2,31,0,60,Yes,37.0
2025-02-28,CL010,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,71,27,0,45,No,1224.75
2025-02-28,CL010,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,91,71,3,70,No,2912.0
2025-02-28,CL010,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,59,50,3,50,No,1711.0
2025-02-28,CL010,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,116,94,1,100,No,1682.0
2025-02-28,CL010,IT006,CBC Cartridge,Diagnostics,38.0,95.0,113,73,0,80,No,4294.0
2025-02-28,CL010,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,146,52,3,70,No,6716.0
2025-02-28,CL010,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,177,167,2,120,No,752.25
2025-02-28,CL010,IT009,Suture Pack,Surgical Supplies,7.5,32.0,19,69,0,75,No,142.5
2025-02-28,CL010,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,46,17,1,30,No,552.0
2025-02-28,CL010,IT011,Microchip,Preventive,11.0,55.0,118,60,1,80,No,1298.0
2025-02-28,CL010,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,160,105,2,100,No,2560.0
2025-02-28,CL010,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,12,70,0,100,Yes,114.0
2025-02-28,CL010,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,689,371,14,500,No,124.02
2025-02-28,CL010,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,465,577,15,500,No,55.8
2025-02-28,CL011,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,77,35,2,60,No,1424.5
2025-02-28,CL011,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,91,36,0,45,No,1569.75
2025-02-28,CL011,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,99,47,1,70,No,3168.0
2025-02-28,CL011,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,43,45,1,50,No,1247.0
2025-02-28,CL011,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,191,75,1,100,No,2769.5
2025-02-28,CL011,IT006,CBC Cartridge,Diagnostics,38.0,95.0,70,93,0,80,No,2660.0
2025-02-28,CL011,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,97,61,0,70,No,4462.0
2025-02-28,CL011,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,209,86,3,120,No,888.25
2025-02-28,CL011,IT009,Suture Pack,Surgical Supplies,7.5,32.0,96,71,2,75,No,720.0
2025-02-28,CL011,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,38,31,0,30,No,456.0
2025-02-28,CL011,IT011,Microchip,Preventive,11.0,55.0,94,85,1,80,No,1034.0
2025-02-28,CL011,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,113,102,1,100,No,1808.0
2025-02-28,CL011,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,96,94,1,100,No,912.0
2025-02-28,CL011,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,508,532,11,500,No,91.44
2025-02-28,CL011,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,868,317,13,500,No,104.16
2025-02-28,CL012,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,51,64,0,60,No,943.5
2025-02-28,CL012,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,38,31,0,45,No,655.5
2025-02-28,CL012,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,85,68,0,70,No,2720.0
2025-02-28,CL012,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,42,40,2,50,No,1218.0
2025-02-28,CL012,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,242,127,4,100,No,3509.0
2025-02-28,CL012,IT006,CBC Cartridge,Diagnostics,38.0,95.0,130,64,2,80,No,4940.0
2025-02-28,CL012,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,57,15,0,70,No,2622.0
2025-02-28,CL012,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,209,97,1,120,No,888.25
2025-02-28,CL012,IT009,Suture Pack,Surgical Supplies,7.5,32.0,130,60,1,75,No,975.0
2025-02-28,CL012,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,52,34,0,30,No,624.0
2025-02-28,CL012,IT011,Microchip,Preventive,11.0,55.0,143,74,4,80,No,1573.0
2025-02-28,CL012,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,84,109,3,100,No,1344.0
2025-02-28,CL012,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,146,88,6,100,No,1387.0
2025-02-28,CL012,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,587,580,11,500,No,105.66
2025-02-28,CL012,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,647,472,10,500,No,77.64
2025-03-31,CL001,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,130,52,0,60,No,2405.0
2025-03-31,CL001,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,39,29,1,45,No,672.75
2025-03-31,CL001,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,97,86,3,70,No,3104.0
2025-03-31,CL001,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,91,45,0,50,No,2639.0
2025-03-31,CL001,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,72,62,1,100,No,1044.0
2025-03-31,CL001,IT006,CBC Cartridge,Diagnostics,38.0,95.0,109,86,3,80,No,4142.0
2025-03-31,CL001,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,107,59,2,70,No,4922.0
2025-03-31,CL001,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,166,115,2,120,No,705.5
2025-03-31,CL001,IT009,Suture Pack,Surgical Supplies,7.5,32.0,59,72,0,75,No,442.5
2025-03-31,CL001,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,38,27,1,30,No,456.0
2025-03-31,CL001,IT011,Microchip,Preventive,11.0,55.0,157,66,0,80,No,1727.0
2025-03-31,CL001,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,47,97,0,100,No,752.0
2025-03-31,CL001,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,158,119,4,100,No,1501.0
2025-03-31,CL001,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,249,243,11,500,No,44.82
2025-03-31,CL001,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,373,608,12,500,No,44.76
2025-03-31,CL002,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,95,66,2,60,No,1757.5
2025-03-31,CL002,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,55,30,1,45,No,948.75
2025-03-31,CL002,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,55,97,1,70,No,1760.0
2025-03-31,CL002,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,61,41,0,50,No,1769.0
2025-03-31,CL002,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,111,115,1,100,No,1609.5
2025-03-31,CL002,IT006,CBC Cartridge,Diagnostics,38.0,95.0,157,58,2,80,No,5966.0
2025-03-31,CL002,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,102,41,0,70,No,4692.0
2025-03-31,CL002,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,201,55,5,120,No,854.25
2025-03-31,CL002,IT009,Suture Pack,Surgical Supplies,7.5,32.0,60,85,2,75,No,450.0
2025-03-31,CL002,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,29,35,0,30,No,348.0
2025-03-31,CL002,IT011,Microchip,Preventive,11.0,55.0,60,99,2,80,No,660.0
2025-03-31,CL002,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,123,104,1,100,No,1968.0
2025-03-31,CL002,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,183,42,3,100,No,1738.5
2025-03-31,CL002,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,899,372,13,500,No,161.82
2025-03-31,CL002,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,662,369,11,500,No,79.44
2025-03-31,CL003,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,79,59,0,60,No,1461.5
2025-03-31,CL003,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,84,30,0,45,No,1449.0
2025-03-31,CL003,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,100,50,1,70,No,3200.0
2025-03-31,CL003,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,85,34,1,50,No,2465.0
2025-03-31,CL003,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,86,100,2,100,No,1247.0
2025-03-31,CL003,IT006,CBC Cartridge,Diagnostics,38.0,95.0,129,63,3,80,No,4902.0
2025-03-31,CL003,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,76,52,1,70,No,3496.0
2025-03-31,CL003,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,141,76,1,120,No,599.25
2025-03-31,CL003,IT009,Suture Pack,Surgical Supplies,7.5,32.0,102,84,0,75,No,765.0
2025-03-31,CL003,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,57,37,0,30,No,684.0
2025-03-31,CL003,IT011,Microchip,Preventive,11.0,55.0,118,101,2,80,No,1298.0
2025-03-31,CL003,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,49,150,2,100,No,784.0
2025-03-31,CL003,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,122,124,3,100,No,1159.0
2025-03-31,CL003,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,405,601,14,500,No,72.9
2025-03-31,CL003,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,719,553,10,500,No,86.28
2025-03-31,CL004,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,77,43,0,60,No,1424.5
2025-03-31,CL004,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,74,32,2,45,No,1276.5
2025-03-31,CL004,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,112,89,0,70,No,3584.0
2025-03-31,CL004,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,47,47,2,50,No,1363.0
2025-03-31,CL004,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,25,66,1,100,No,362.5
2025-03-31,CL004,IT006,CBC Cartridge,Diagnostics,38.0,95.0,53,97,3,80,No,2014.0
2025-03-31,CL004,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,75,72,3,70,No,3450.0
2025-03-31,CL004,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,106,97,4,120,No,450.5
2025-03-31,CL004,IT009,Suture Pack,Surgical Supplies,7.5,32.0,89,90,0,75,No,667.5
2025-03-31,CL004,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,41,32,1,30,No,492.0
2025-03-31,CL004,IT011,Microchip,Preventive,11.0,55.0,110,72,2,80,No,1210.0
2025-03-31,CL004,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,138,95,1,100,No,2208.0
2025-03-31,CL004,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,164,69,4,100,No,1558.0
2025-03-31,CL004,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,466,645,13,500,No,83.88
2025-03-31,CL004,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,490,578,14,500,No,58.8
2025-03-31,CL005,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,100,55,1,60,No,1850.0
2025-03-31,CL005,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,52,40,0,45,No,897.0
2025-03-31,CL005,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,130,36,2,70,No,4160.0
2025-03-31,CL005,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,52,43,0,50,No,1508.0
2025-03-31,CL005,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,98,84,3,100,No,1421.0
2025-03-31,CL005,IT006,CBC Cartridge,Diagnostics,38.0,95.0,140,83,0,80,No,5320.0
2025-03-31,CL005,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,37,75,2,70,No,1702.0
2025-03-31,CL005,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,160,133,2,120,No,680.0
2025-03-31,CL005,IT009,Suture Pack,Surgical Supplies,7.5,32.0,66,93,2,75,No,495.0
2025-03-31,CL005,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,56,19,1,30,No,672.0
2025-03-31,CL005,IT011,Microchip,Preventive,11.0,55.0,60,57,2,80,No,660.0
2025-03-31,CL005,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,124,112,2,100,No,1984.0
2025-03-31,CL005,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,139,125,3,100,No,1320.5
2025-03-31,CL005,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,840,634,11,500,No,151.2
2025-03-31,CL005,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,660,377,11,500,No,79.2
2025-03-31,CL006,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,104,44,0,60,No,1924.0
2025-03-31,CL006,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,14,36,1,45,No,241.5
2025-03-31,CL006,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,151,66,1,70,No,4832.0
2025-03-31,CL006,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,88,44,0,50,No,2552.0
2025-03-31,CL006,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,124,54,1,100,No,1798.0
2025-03-31,CL006,IT006,CBC Cartridge,Diagnostics,38.0,95.0,96,92,1,80,No,3648.0
2025-03-31,CL006,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,96,80,2,70,No,4416.0
2025-03-31,CL006,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,148,106,0,120,No,629.0
2025-03-31,CL006,IT009,Suture Pack,Surgical Supplies,7.5,32.0,102,92,2,75,No,765.0
2025-03-31,CL006,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,44,33,1,30,No,528.0
2025-03-31,CL006,IT011,Microchip,Preventive,11.0,55.0,97,66,1,80,No,1067.0
2025-03-31,CL006,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,101,119,2,100,No,1616.0
2025-03-31,CL006,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,93,129,1,100,No,883.5
2025-03-31,CL006,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,495,384,13,500,No,89.1
2025-03-31,CL006,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,554,375,14,500,No,66.48
2025-03-31,CL007,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,124,65,0,60,No,2294.0
2025-03-31,CL007,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,75,43,0,45,No,1293.75
2025-03-31,CL007,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,100,68,0,70,No,3200.0
2025-03-31,CL007,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,36,54,3,50,No,1044.0
2025-03-31,CL007,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,153,120,4,100,No,2218.5
2025-03-31,CL007,IT006,CBC Cartridge,Diagnostics,38.0,95.0,55,107,0,80,No,2090.0
2025-03-31,CL007,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,23,74,1,70,No,1058.0
2025-03-31,CL007,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,280,147,2,120,No,1190.0
2025-03-31,CL007,IT009,Suture Pack,Surgical Supplies,7.5,32.0,82,62,4,75,No,615.0
2025-03-31,CL007,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,54,18,1,30,No,648.0
2025-03-31,CL007,IT011,Microchip,Preventive,11.0,55.0,57,87,1,80,No,627.0
2025-03-31,CL007,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,161,87,2,100,No,2576.0
2025-03-31,CL007,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,174,107,1,100,No,1653.0
2025-03-31,CL007,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,986,447,12,500,No,177.48
2025-03-31,CL007,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,344,615,14,500,No,41.28
2025-03-31,CL008,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,104,48,1,60,No,1924.0
2025-03-31,CL008,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,47,16,0,45,No,810.75
2025-03-31,CL008,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,104,64,2,70,No,3328.0
2025-03-31,CL008,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,68,68,0,50,No,1972.0
2025-03-31,CL008,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,122,93,2,100,No,1769.0
2025-03-31,CL008,IT006,CBC Cartridge,Diagnostics,38.0,95.0,104,54,2,80,No,3952.0
2025-03-31,CL008,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,33,50,0,70,No,1518.0
2025-03-31,CL008,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,190,47,3,120,No,807.5
2025-03-31,CL008,IT009,Suture Pack,Surgical Supplies,7.5,32.0,70,56,2,75,No,525.0
2025-03-31,CL008,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,23,38,0,30,No,276.0
2025-03-31,CL008,IT011,Microchip,Preventive,11.0,55.0,90,52,1,80,No,990.0
2025-03-31,CL008,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,226,76,2,100,No,3616.0
2025-03-31,CL008,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,87,58,6,100,No,826.5
2025-03-31,CL008,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,265,553,10,500,No,47.7
2025-03-31,CL008,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,865,397,15,500,No,103.8
2025-03-31,CL009,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,81,54,1,60,No,1498.5
2025-03-31,CL009,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,60,48,0,45,No,1035.0
2025-03-31,CL009,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,125,49,0,70,No,4000.0
2025-03-31,CL009,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,49,41,2,50,No,1421.0
2025-03-31,CL009,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,106,62,2,100,No,1537.0
2025-03-31,CL009,IT006,CBC Cartridge,Diagnostics,38.0,95.0,95,107,3,80,No,3610.0
2025-03-31,CL009,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,82,89,2,70,No,3772.0
2025-03-31,CL009,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,117,144,5,120,No,497.25
2025-03-31,CL009,IT009,Suture Pack,Surgical Supplies,7.5,32.0,160,65,1,75,No,1200.0
2025-03-31,CL009,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,39,23,1,30,No,468.0
2025-03-31,CL009,IT011,Microchip,Preventive,11.0,55.0,55,69,0,80,No,605.0
2025-03-31,CL009,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,109,125,3,100,No,1744.0
2025-03-31,CL009,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,100,90,3,100,No,950.0
2025-03-31,CL009,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,788,486,13,500,No,141.84
2025-03-31,CL009,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,837,450,12,500,No,100.44
2025-03-31,CL010,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,75,62,0,60,No,1387.5
2025-03-31,CL010,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,62,38,0,45,No,1069.5
2025-03-31,CL010,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,70,72,3,70,No,2240.0
2025-03-31,CL010,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,43,33,0,50,No,1247.0
2025-03-31,CL010,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,0,97,3,100,Yes,0.0
2025-03-31,CL010,IT006,CBC Cartridge,Diagnostics,38.0,95.0,119,60,2,80,No,4522.0
2025-03-31,CL010,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,77,81,1,70,No,3542.0
2025-03-31,CL010,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,140,60,3,120,No,595.0
2025-03-31,CL010,IT009,Suture Pack,Surgical Supplies,7.5,32.0,121,94,0,75,No,907.5
2025-03-31,CL010,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,53,15,2,30,No,636.0
2025-03-31,CL010,IT011,Microchip,Preventive,11.0,55.0,135,95,0,80,No,1485.0
2025-03-31,CL010,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,149,34,3,100,No,2384.0
2025-03-31,CL010,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,124,119,2,100,No,1178.0
2025-03-31,CL010,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,698,429,12,500,No,125.64
2025-03-31,CL010,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,755,372,14,500,No,90.6
2025-03-31,CL011,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,63,64,2,60,No,1165.5
2025-03-31,CL011,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,53,57,3,45,No,914.25
2025-03-31,CL011,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,40,67,2,70,No,1280.0
2025-03-31,CL011,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,74,42,1,50,No,2146.0
2025-03-31,CL011,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,195,52,1,100,No,2827.5
2025-03-31,CL011,IT006,CBC Cartridge,Diagnostics,38.0,95.0,60,91,2,80,No,2280.0
2025-03-31,CL011,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,17,53,0,70,No,782.0
2025-03-31,CL011,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,105,91,0,120,No,446.25
2025-03-31,CL011,IT009,Suture Pack,Surgical Supplies,7.5,32.0,109,46,4,75,No,817.5
2025-03-31,CL011,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,44,23,0,30,No,528.0
2025-03-31,CL011,IT011,Microchip,Preventive,11.0,55.0,48,33,3,80,No,528.0
2025-03-31,CL011,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,62,72,0,100,No,992.0
2025-03-31,CL011,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,113,96,3,100,No,1073.5
2025-03-31,CL011,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,539,704,14,500,No,97.02
2025-03-31,CL011,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,756,519,10,500,No,90.72
2025-03-31,CL012,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,55,80,1,60,No,1017.5
2025-03-31,CL012,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,48,40,0,45,No,828.0
2025-03-31,CL012,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,72,56,2,70,No,2304.0
2025-03-31,CL012,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,36,29,3,50,No,1044.0
2025-03-31,CL012,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,106,127,0,100,No,1537.0
2025-03-31,CL012,IT006,CBC Cartridge,Diagnostics,38.0,95.0,136,21,0,80,No,5168.0
2025-03-31,CL012,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,43,64,3,70,No,1978.0
2025-03-31,CL012,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,221,112,5,120,No,939.25
2025-03-31,CL012,IT009,Suture Pack,Surgical Supplies,7.5,32.0,33,64,2,75,No,247.5
