Month,EmployeeID,ClinicID,Role,RegularHours,OvertimeHours,PTOHours,ProductiveHours
2025-01-01,EMP0121,CL005,Veterinary Assistant,137.6,5.6,8,135.2
2025-01-01,EMP0122,CL005,Veterinarian,138.5,5.0,8,135.5
2025-01-01,EMP0123,CL005,Veterinarian,191.3,4.9,16,180.2
2025-01-01,EMP0124,CL005,Veterinarian,176.6,9.2,16,169.8
2025-01-01,EMP0125,CL005,Veterinary Technician,172.2,8.3,0,180.5
2025-01-01,EMP0126,CL005,Veterinarian,165.1,6.8,8,163.9
2025-01-01,EMP0127,CL005,Veterinary Technician,151.8,9.2,24,137.0
2025-01-01,EMP0128,CL005,Veterinary Technician,97.9,0,8,89.9
2025-01-01,EMP0129,CL005,Veterinary Assistant,142.8,4.5,16,131.3
2025-01-01,EMP0130,CL005,Veterinarian,150.8,4.2,8,147.0
2025-01-01,EMP0131,CL006,Veterinarian,161.5,14.7,8,168.2
2025-01-01,EMP0132,CL006,Veterinarian,160.2,0,16,144.2
2025-01-01,EMP0133,CL006,Veterinarian,177.0,0.4,8,169.4
2025-01-01,EMP0134,CL006,Veterinarian,159.3,4.2,24,139.5
2025-01-01,EMP0135,CL006,Veterinarian,139.2,0,8,131.2
2025-01-01,EMP0136,CL006,Veterinary Technician,176.2,8.2,8,176.4
2025-01-01,EMP0137,CL006,Client Service Representative,125.8,0,24,101.8
2025-01-01,EMP0138,CL006,Kennel Assistant,164.9,6.0,0,170.9
2025-01-01,EMP0139,CL006,Veterinary Technician,136.6,9.2,0,145.8
2025-01-01,EMP0140,CL006,Veterinarian,177.3,5.1,0,182.4
2025-01-01,EMP0141,CL006,Practice Manager,139.4,8.2,0,147.6
2025-01-01,EMP0142,CL006,Veterinary Technician,158.9,1.8,24,136.7
2025-01-01,EMP0143,CL006,Veterinary Technician,109.9,8.3,0,118.2
2025-01-01,EMP0144,CL006,Veterinarian,136.4,0,8,128.4
2025-01-01,EMP0145,CL006,Veterinary Technician,183.5,1.0,24,160.5
2025-01-01,EMP0146,CL006,Veterinarian,138.8,6.2,8,137.0
2025-01-01,EMP0147,CL006,Veterinary Technician,170.2,0,24,146.2
2025-01-01,EMP0148,CL006,Client Service Representative,175.4,0,0,175.4
2025-01-01,EMP0149,CL006,Veterinarian,141.0,0,24,117.0
2025-01-01,EMP0150,CL006,Veterinarian,159.4,5.5,16,148.9
2025-01-01,EMP0151,CL007,Veterinary Technician,113.2,5.2,16,102.4
2025-01-01,EMP0152,CL007,Veterinary Technician,135.9,1.4,0,137.3
2025-01-01,EMP0153,CL007,Veterinary Technician,157.1,5.2,0,162.3
2025-01-01,EMP0154,CL007,Veterinary Technician,174.5,10.6,0,185.1
2025-01-01,EMP0155,CL007,Veterinary Assistant,171.2,0.5,16,155.7
2025-01-01,EMP0156,CL007,Practice Manager,156.5,6.2,8,154.7
2025-01-01,EMP0157,CL007,Veterinarian,175.9,2.0,24,153.9
2025-01-01,EMP0158,CL007,Client Service Representative,95.1,5.1,0,100.2
2025-01-01,EMP0159,CL007,Veterinary Technician,172.8,8.2,8,173.0
2025-01-01,EMP0160,CL007,Veterinarian,136.3,6.5,8,134.8
2025-01-01,EMP0161,CL007,Veterinary Technician,97.8,0,16,81.8
2025-01-01,EMP0162,CL007,Veterinarian,166.2,0.6,0,166.8
2025-01-01,EMP0163,CL007,Veterinarian,169.9,5.3,0,175.2
2025-01-01,EMP0164,CL007,Veterinarian,180.7,5.2,24,161.9
2025-01-01,EMP0165,CL007,Veterinarian,178.0,3.5,16,165.5
2025-01-01,EMP0166,CL007,Client Service Representative,158.4,0,8,150.4
2025-01-01,EMP0167,CL007,Veterinary Assistant,102.0,0.7,16,86.7
2025-01-01,EMP0168,CL007,Veterinary Technician,131.5,9.8,0,141.3
2025-01-01,EMP0169,CL007,Practice Manager,182.7,5.8,0,188.5
2025-01-01,EMP0170,CL007,Veterinarian,177.4,16.1,0,193.5
2025-01-01,EMP0171,CL007,Veterinary Technician,102.2,0,8,94.2
2025-01-01,EMP0172,CL007,Veterinary Technician,163.9,4.6,0,168.5
2025-01-01,EMP0173,CL007,Veterinary Assistant,172.5,0,8,164.5
2025-01-01,EMP0174,CL007,Veterinarian,167.7,1.5,8,161.2
2025-01-01,EMP0175,CL008,Veterinarian,176.3,6.3,0,182.6
2025-01-01,EMP0176,CL008,Client Service Representative,103.5,2.3,0,105.8
2025-01-01,EMP0177,CL008,Client Service Representative,170.3,7.8,24,154.1
2025-01-01,EMP0178,CL008,Practice Manager,184.4,0,0,184.4
2025-01-01,EMP0179,CL008,Veterinary Assistant,185.3,0.2,0,185.5
2025-01-01,EMP0180,CL008,Kennel Assistant,176.8,1.9,0,178.7
2025-01-01,EMP0181,CL008,Veterinarian,153.5,0,8,145.5
2025-01-01,EMP0182,CL008,Veterinarian,183.8,6.7,16,174.5
2025-01-01,EMP0183,CL008,Veterinary Assistant,169.5,3.2,0,172.7
2025-01-01,EMP0184,CL008,Veterinary Assistant,181.3,0.3,0,181.6
2025-01-01,EMP0185,CL008,Kennel Assistant,138.3,0,0,138.3
2025-01-01,EMP0186,CL008,Veterinarian,176.0,2.8,8,170.8
2025-01-01,EMP0187,CL008,Kennel Assistant,168.6,0,8,160.6
2025-01-01,EMP0188,CL008,Veterinary Technician,171.2,4.2,0,175.4
2025-01-01,EMP0189,CL008,Veterinary Technician,165.3,5.9,24,147.2
2025-01-01,EMP0190,CL008,Veterinarian,183.2,8.8,0,192.0
2025-01-01,EMP0191,CL008,Veterinarian,170.0,12.9,0,182.9
2025-01-01,EMP0192,CL008,Kennel Assistant,144.1,4.7,0,148.8
2025-01-01,EMP0193,CL008,Veterinarian,141.8,1.6,16,127.4
2025-01-01,EMP0194,CL008,Veterinarian,167.1,11.6,16,162.7
2025-01-01,EMP0195,CL008,Veterinarian,171.7,4.0,0,175.7
2025-01-01,EMP0196,CL008,Client Service Representative,142.1,2.0,24,120.1
2025-01-01,EMP0197,CL008,Practice Manager,168.4,4.0,0,172.4
2025-01-01,EMP0198,CL009,Veterinarian,176.4,6.4,8,174.8
2025-01-01,EMP0199,CL009,Veterinary Assistant,173.6,4.3,0,177.9
2025-01-01,EMP0200,CL009,Kennel Assistant,186.5,0.6,0,187.1
2025-01-01,EMP0201,CL009,Veterinarian,170.8,6.9,8,169.7
2025-01-01,EMP0202,CL009,Veterinary Technician,97.5,7.9,16,89.4
2025-01-01,EMP0203,CL009,Veterinarian,134.3,0,16,118.3
2025-01-01,EMP0204,CL009,Veterinary Technician,104.6,0.2,0,104.8
2025-01-01,EMP0205,CL009,Veterinarian,162.8,3.1,8,157.9
2025-01-01,EMP0206,CL009,Veterinarian,172.4,4.4,8,168.8
2025-01-01,EMP0207,CL009,Veterinarian,173.4,3.0,8,168.4
2025-01-01,EMP0208,CL009,Veterinarian,132.2,5.9,8,130.1
2025-01-01,EMP0209,CL009,Veterinarian,178.8,4.8,8,175.6
2025-01-01,EMP0210,CL009,Veterinarian,178.6,5.9,24,160.5
2025-01-01,EMP0211,CL009,Practice Manager,178.7,1.6,8,172.3
2025-01-01,EMP0212,CL009,Veterinary Technician,176.0,11.1,0,187.1
2025-01-01,EMP0213,CL009,Veterinary Assistant,163.4,7.1,8,162.5
2025-01-01,EMP0214,CL009,Veterinarian,166.2,8.0,0,174.2
2025-01-01,EMP0215,CL009,Veterinarian,136.0,3.4,8,131.4
2025-01-01,EMP0216,CL009,Client Service Representative,103.2,1.1,24,80.3
2025-01-01,EMP0217,CL009,Client Service Representative,174.6,2.6,24,153.2
2025-01-01,EMP0218,CL009,Veterinarian,142.5,1.3,0,143.8
2025-01-01,EMP0219,CL009,Practice Manager,96.4,6.4,24,78.8
2025-01-01,EMP0220,CL009,Veterinary Technician,109.7,9.5,8,111.2
2025-01-01,EMP0221,CL009,Veterinary Technician,176.6,0,0,176.6
2025-01-01,EMP0222,CL010,Veterinary Assistant,106.4,5.9,8,104.3
2025-01-01,EMP0223,CL010,Veterinarian,171.9,4.8,0,176.7
2025-01-01,EMP0224,CL010,Veterinary Assistant,101.7,7.4,8,101.1
2025-01-01,EMP0225,CL010,Veterinary Assistant,122.8,3.7,8,118.5
2025-01-01,EMP0226,CL010,Veterinarian,164.2,2.8,8,159.0
2025-01-01,EMP0227,CL010,Veterinarian,163.1,2.3,0,165.4
2025-01-01,EMP0228,CL010,Veterinary Assistant,175.6,0,0,175.6
2025-01-01,EMP0229,CL010,Veterinarian,173.5,2.4,8,167.9
2025-01-01,EMP0230,CL010,Veterinarian,132.8,11.2,24,120.0
2025-01-01,EMP0231,CL010,Veterinary Technician,164.0,5.7,8,161.7
2025-01-01,EMP0232,CL010,Practice Manager,167.7,2.8,16,154.5
2025-01-01,EMP0233,CL010,Veterinary Technician,171.2,14.1,8,177.3
2025-01-01,EMP0234,CL010,Client Service Representative,184.3,0,0,184.3
2025-01-01,EMP0235,CL010,Veterinarian,175.4,13.1,16,172.5
2025-01-01,EMP0236,CL010,Veterinarian,171.4,3.6,24,151.0
2025-01-01,EMP0237,CL010,Veterinary Technician,183.5,9.2,0,192.7
2025-01-01,EMP0238,CL010,Veterinarian,176.2,1.4,0,177.6
2025-01-01,EMP0239,CL010,Veterinary Assistant,173.9,4.6,0,178.5
2025-01-01,EMP0240,CL010,Veterinary Technician,187.5,5.7,24,169.2
2025-01-01,EMP0241,CL010,Veterinary Technician,112.5,4.4,0,116.9
2025-01-01,EMP0242,CL010,Practice Manager,125.3,6.1,0,131.4
2025-01-01,EMP0243,CL010,Veterinary Technician,174.6,6.8,8,173.4
2025-01-01,EMP0244,CL010,Client Service Representative,176.6,11.4,0,188.0
2025-01-01,EMP0245,CL010,Practice Manager,188.5,0,0,188.5
2025-01-01,EMP0246,CL011,Veterinary Technician,138.6,0,0,138.6
2025-01-01,EMP0247,CL011,Veterinarian,158.7,3.8,8,154.5
2025-01-01,EMP0248,CL011,Client Service Representative,156.7,6.4,0,163.1
2025-01-01,EMP0249,CL011,Practice Manager,105.5,0,0,105.5
2025-01-01,EMP0250,CL011,Veterinarian,176.3,6.8,16,167.1
2025-01-01,EMP0251,CL011,Veterinarian,137.8,1.6,8,131.4
2025-01-01,EMP0252,CL011,Veterinary Technician,169.8,0,0,169.8
2025-01-01,EMP0253,CL011,Client Service Representative,140.5,9.5,0,150.0
2025-01-01,EMP0254,CL011,Veterinarian,180.5,6.7,16,171.2
2025-01-01,EMP0255,CL011,Veterinarian,179.7,2.3,0,182.0
2025-01-01,EMP0256,CL011,Veterinarian,143.2,8.2,0,151.4
2025-01-01,EMP0257,CL011,Veterinarian,170.3,3.6,8,165.9
2025-01-01,EMP0258,CL011,Veterinary Assistant,102.6,3.0,8,97.6
2025-01-01,EMP0259,CL011,Practice Manager,173.0,0,0,173.0
2025-01-01,EMP0260,CL011,Veterinarian,131.5,0,8,123.5
2025-01-01,EMP0261,CL011,Client Service Representative,177.3,0.6,24,153.9
2025-01-01,EMP0262,CL011,Veterinarian,176.3,10.3,0,186.6
2025-01-01,EMP0263,CL011,Veterinarian,166.5,12.4,24,154.9
2025-01-01,EMP0264,CL011,Veterinarian,163.2,7.5,8,162.7
2025-01-01,EMP0265,CL011,Veterinary Assistant,104.6,12.7,0,117.3
2025-01-01,EMP0266,CL011,Veterinarian,172.1,4.2,0,176.3
2025-01-01,EMP0267,CL012,Client Service Representative,103.7,3.0,24,82.7
2025-01-01,EMP0268,CL012,Veterinary Technician,175.5,7.4,16,166.9
2025-01-01,EMP0269,CL012,Practice Manager,167.0,0,8,159.0
2025-01-01,EMP0270,CL012,Client Service Representative,126.6,5.4,24,108.0
2025-01-01,EMP0271,CL012,Veterinary Technician,177.6,3.9,16,165.5
2025-01-01,EMP0272,CL012,Practice Manager,144.6,3.3,0,147.9
2025-01-01,EMP0273,CL012,Veterinary Technician,167.0,5.3,0,172.3
2025-01-01,EMP0274,CL012,Veterinarian,126.8,3.7,16,114.5
2025-01-01,EMP0275,CL012,Veterinary Technician,130.1,3.4,0,133.5
2025-01-01,EMP0276,CL012,Veterinary Technician,101.6,0.1,16,85.7
2025-01-01,EMP0277,CL012,Veterinarian,132.8,3.3,8,128.1
2025-01-01,EMP0278,CL012,Veterinarian,178.2,4.5,0,182.7
2025-01-01,EMP0279,CL012,Client Service Representative,146.2,0,0,146.2
2025-01-01,EMP0280,CL012,Veterinary Technician,187.5,9.7,0,197.2
2025-01-01,EMP0281,CL012,Veterinarian,176.9,1.5,0,178.4
2025-01-01,EMP0282,CL012,Veterinary Assistant,173.8,2.4,8,168.2
2025-01-01,EMP0283,CL012,Veterinarian,169.5,3.9,8,165.4
2025-01-01,EMP0284,CL012,Client Service Representative,176.5,4.6,24,157.1
2025-01-01,EMP0285,CL012,Veterinarian,174.1,7.8,0,181.9
2025-01-01,EMP0286,CL012,Veterinarian,159.8,3.3,0,163.1
2025-01-01,EMP0287,CL012,Veterinary Assistant,160.6,3.2,24,139.8
2025-01-01,EMP0288,CL012,Veterinary Technician,107.6,5.0,0,112.6
2025-01-01,EMP0289,CL012,Veterinarian,167.0,7.3,0,174.3
2025-01-01,EMP0290,CL012,Client Service Representative,157.4,0.4,0,157.8
2025-01-01,EMP0291,CL012,Veterinarian,164.4,3.9,0,168.3
2025-01-01,EMP0292,CL012,Veterinary Assistant,128.6,0.1,0,128.7
2025-01-01,EMP0293,CL012,Veterinarian,181.0,8.7,8,181.7
2025-01-01,EMP0294,CL012,Client Service Representative,137.2,2.9,0,140.1
2025-01-01,EMP0295,CL012,Client Service Representative,170.0,7.0,8,169.0
2025-01-01,EMP0296,CL012,Veterinary Technician,178.2,13.4,8,183.6
2025-01-01,EMP0297,CL012,Veterinary Technician,94.0,8.8,0,102.8
2025-01-01,EMP0298,CL012,Veterinarian,174.8,0.7,0,175.5
2025-01-01,EMP0299,CL012,Veterinary Technician,169.0,8.5,8,169.5
2025-01-01,EMP0300,CL012,Veterinarian,179.9,11.2,0,191.1
2025-02-01,EMP0001,CL001,Veterinary Technician,178.6,2.8,16,165.4
2025-02-01,EMP0002,CL001,Practice Manager,91.9,0,24,67.9
2025-02-01,EMP0003,CL001,Practice Manager,127.9,4.8,8,124.7
2025-02-01,EMP0004,CL001,Veterinary Technician,141.6,5.2,0,146.8
2025-02-01,EMP0005,CL001,Veterinary Technician,160.2,6.3,16,150.5
2025-02-01,EMP0006,CL001,Veterinary Technician,175.4,4.8,8,172.2
2025-02-01,EMP0007,CL001,Veterinarian,156.0,0,8,148.0
2025-02-01,EMP0008,CL001,Veterinarian,177.8,8.2,0,186.0
2025-02-01,EMP0009,CL001,Veterinary Technician,167.1,9.3,0,176.4
2025-02-01,EMP0010,CL001,Veterinarian,170.9,6.8,16,161.7
2025-02-01,EMP0011,CL001,Veterinary Assistant,157.5,0,24,133.5
2025-02-01,EMP0012,CL001,Veterinary Technician,114.4,6.8,8,113.2
2025-02-01,EMP0013,CL001,Veterinary Technician,130.9,4.7,0,135.6
2025-02-01,EMP0014,CL001,Veterinarian,181.2,10.2,24,167.4
2025-02-01,EMP0015,CL001,Veterinarian,174.6,7.4,0,182.0
2025-02-01,EMP0016,CL001,Veterinarian,183.9,3.3,24,163.2
2025-02-01,EMP0017,CL001,Veterinary Assistant,137.1,0,0,137.1
2025-02-01,EMP0018,CL001,Practice Manager,126.1,6.3,0,132.4
2025-02-01,EMP0019,CL001,Veterinarian,176.4,3.9,24,156.3
2025-02-01,EMP0020,CL001,Veterinarian,172.5,11.5,8,176.0
2025-02-01,EMP0021,CL001,Veterinarian,172.7,7.1,8,171.8
2025-02-01,EMP0022,CL001,Client Service Representative,168.8,2.1,8,162.9
2025-02-01,EMP0023,CL001,Veterinary Technician,128.4,3.6,8,124.0
2025-02-01,EMP0024,CL001,Veterinary Assistant,162.8,2.1,16,148.9
2025-02-01,EMP0025,CL001,Veterinary Technician,178.6,1.1,16,163.7
2025-02-01,EMP0026,CL001,Veterinarian,173.6,4.1,8,169.7
2025-02-01,EMP0027,CL001,Veterinary Assistant,131.1,5.6,16,120.7
2025-02-01,EMP0028,CL001,Veterinary Technician,180.9,2.7,0,183.6
2025-02-01,EMP0029,CL001,Veterinarian,179.2,0,16,163.2
2025-02-01,EMP0030,CL002,Kennel Assistant,170.7,4.6,8,167.3
2025-02-01,EMP0031,CL002,Veterinarian,139.5,11.6,0,151.1
2025-02-01,EMP0032,CL002,Veterinarian,157.6,5.0,16,146.6
2025-02-01,EMP0033,CL002,Veterinarian,126.8,1.5,24,104.3
2025-02-01,EMP0034,CL002,Veterinarian,140.0,4.3,0,144.3
2025-02-01,EMP0035,CL002,Veterinarian,175.6,6.2,0,181.8
2025-02-01,EMP0036,CL002,Client Service Representative,185.0,1.2,8,178.2
2025-02-01,EMP0037,CL002,Veterinarian,149.1,13.6,24,138.7
2025-02-01,EMP0038,CL002,Client Service Representative,188.9,8.1,0,197.0
2025-02-01,EMP0039,CL002,Veterinary Assistant,168.1,1.3,0,169.4
2025-02-01,EMP0040,CL002,Veterinary Technician,107.1,0,8,99.1
2025-02-01,EMP0041,CL002,Veterinarian,156.9,8.1,16,149.0
2025-02-01,EMP0042,CL002,Veterinary Technician,184.3,4.2,0,188.5
2025-02-01,EMP0043,CL002,Veterinary Technician,115.9,3.3,8,111.2
2025-02-01,EMP0044,CL002,Veterinary Assistant,112.9,2.7,8,107.6
2025-02-01,EMP0045,CL002,Veterinarian,183.6,3.3,0,186.9
2025-02-01,EMP0046,CL002,Veterinary Technician,143.1,0,24,119.1
2025-02-01,EMP0047,CL002,Veterinary Assistant,177.1,1.2,8,170.3
2025-02-01,EMP0048,CL002,Kennel Assistant,183.6,0,0,183.6
2025-02-01,EMP0049,CL002,Client Service Representative,84.4,0,0,84.4
2025-02-01,EMP0050,CL002,Practice Manager,159.3,0,24,135.3
2025-02-01,EMP0051,CL003,Practice Manager,166.9,0,0,166.9
2025-02-01,EMP0052,CL003,Veterinary Technician,171.1,4.7,8,167.8
2025-02-01,EMP0053,CL003,Kennel Assistant,106.0,0,8,98.0
2025-02-01,EMP0054,CL003,Veterinarian,181.3,2.8,8,176.1
2025-02-01,EMP0055,CL003,Veterinary Assistant,145.0,4.6,8,141.6
2025-02-01,EMP0056,CL003,Client Service Representative,187.3,0,0,187.3
2025-02-01,EMP0057,CL003,Veterinarian,143.9,8.2,8,144.1
2025-02-01,EMP0058,CL003,Veterinary Assistant,99.5,8.0,8,99.5
2025-02-01,EMP0059,CL003,Client Service Representative,171.3,0,0,171.3
2025-02-01,EMP0060,CL003,Veterinarian,176.5,3.5,0,180.0
2025-02-01,EMP0061,CL003,Kennel Assistant,88.4,3.8,24,68.2
2025-02-01,EMP0062,CL003,Veterinarian,166.5,0,8,158.5
2025-02-01,EMP0063,CL003,Veterinary Technician,164.5,9.4,0,173.9
2025-02-01,EMP0064,CL003,Veterinary Technician,179.3,0,0,179.3
2025-02-01,EMP0065,CL003,Veterinarian,173.7,9.3,8,175.0
2025-02-01,EMP0066,CL003,Client Service Representative,177.7,5.0,16,166.7
2025-02-01,EMP0067,CL003,Practice Manager,147.4,3.5,0,150.9
2025-02-01,EMP0068,CL003,Veterinarian,181.9,6.0,24,163.9
2025-02-01,EMP0069,CL003,Veterinary Assistant,169.5,0,8,161.5
2025-02-01,EMP0070,CL003,Veterinarian,165.2,5.7,0,170.9
2025-02-01,EMP0071,CL003,Kennel Assistant,175.4,6.4,0,181.8
2025-02-01,EMP0072,CL003,Veterinarian,143.5,11.5,0,155.0
2025-02-01,EMP0073,CL003,Veterinarian,136.6,4.8,0,141.4
2025-02-01,EMP0074,CL003,Veterinary Technician,185.6,1.9,24,163.5
2025-02-01,EMP0075,CL003,Veterinarian,134.8,8.2,0,143.0
2025-02-01,EMP0076,CL004,Client Service Representative,176.0,6.4,0,182.4
2025-02-01,EMP0077,CL004,Veterinarian,141.4,3.2,8,136.6
2025-02-01,EMP0078,CL004,Veterinarian,173.2,6.3,24,155.5
2025-02-01,EMP0079,CL004,Veterinary Technician,171.0,12.3,0,183.3
2025-02-01,EMP0080,CL004,Veterinarian,164.9,4.4,8,161.3
2025-02-01,EMP0081,CL004,Veterinary Technician,152.3,9.1,16,145.4
2025-02-01,EMP0082,CL004,Veterinarian,177.9,3.8,0,181.7
2025-02-01,EMP0083,CL004,Veterinary Assistant,176.9,3.6,24,156.5
2025-02-01,EMP0084,CL004,Veterinarian,133.6,0,16,117.6
2025-02-01,EMP0085,CL004,Veterinarian,174.9,0.1,16,159.0
2025-02-01,EMP0086,CL004,Veterinary Assistant,173.0,0,16,157.0
2025-02-01,EMP0087,CL004,Veterinary Technician,175.5,9.9,8,177.4
2025-02-01,EMP0088,CL004,Veterinarian,147.0,2.1,24,125.1
2025-02-01,EMP0089,CL004,Veterinarian,166.0,0,8,158.0
2025-02-01,EMP0090,CL004,Veterinary Technician,158.6,0,0,158.6
2025-02-01,EMP0091,CL004,Veterinarian,160.5,9.3,0,169.8
2025-02-01,EMP0092,CL004,Veterinarian,157.9,7.3,8,157.2
2025-02-01,EMP0093,CL004,Veterinary Technician,110.9,7.0,8,109.9
2025-02-01,EMP0094,CL004,Practice Manager,131.1,0,16,115.1
2025-02-01,EMP0095,CL004,Veterinary Assistant,169.9,1.2,0,171.1
2025-02-01,EMP0096,CL004,Veterinary Assistant,178.9,0,0,178.9
2025-02-01,EMP0097,CL004,Veterinarian,190.7,9.7,0,200.4
2025-02-01,EMP0098,CL004,Client Service Representative,183.4,9.8,0,193.2
2025-02-01,EMP0099,CL004,Veterinarian,177.5,13.4,8,182.9
2025-02-01,EMP0100,CL004,Veterinary Technician,133.2,4.5,0,137.7
2025-02-01,EMP0101,CL004,Veterinary Assistant,111.5,2.0,0,113.5
2025-02-01,EMP0102,CL004,Veterinary Technician,123.7,1.7,0,125.4
2025-02-01,EMP0103,CL004,Practice Manager,108.3,5.7,8,106.0
2025-02-01,EMP0104,CL004,Veterinarian,183.8,3.7,0,187.5
2025-02-01,EMP0105,CL004,Veterinary Technician,172.4,1.4,24,149.8
2025-02-01,EMP0106,CL005,Practice Manager,180.6,9.0,8,181.6
2025-02-01,EMP0107,CL005,Veterinarian,172.4,2.5,0,174.9
2025-02-01,EMP0108,CL005,Client Service Representative,113.0,0.7,0,113.7
2025-02-01,EMP0109,CL005,Veterinarian,169.6,1.4,8,163.0
2025-02-01,EMP0110,CL005,Veterinary Technician,182.2,1.8,8,176.0
2025-02-01,EMP0111,CL005,Veterinarian,163.1,8.9,0,172.0
2025-02-01,EMP0112,CL005,Veterinary Technician,99.3,7.4,16,90.7
2025-02-01,EMP0113,CL005,Veterinarian,165.6,4.5,0,170.1
2025-02-01,EMP0114,CL005,Veterinary Technician,183.1,5.6,0,188.7
2025-02-01,EMP0115,CL005,Veterinarian,138.6,6.6,24,121.2
2025-02-01,EMP0116,CL005,Veterinary Assistant,172.0,0,16,156.0
2025-02-01,EMP0117,CL005,Veterinarian,178.5,8.8,0,187.3
2025-02-01,EMP0118,CL005,Veterinarian,132.9,6.5,0,139.4
2025-02-01,EMP0119,CL005,Veterinarian,166.2,7.9,0,174.1
2025-02-01,EMP0120,CL005,Veterinary Technician,139.7,3.2,0,142.9
2025-02-01,EMP0121,CL005,Veterinary Assistant,150.5,2.3,0,152.8
2025-02-01,EMP0122,CL005,Veterinarian,141.7,1.3,8,135.0
2025-02-01,EMP0123,CL005,Veterinarian,174.6,2.4,24,153.0
2025-02-01,EMP0124,CL005,Veterinarian,167.4,0,0,167.4
2025-02-01,EMP0125,CL005,Veterinary Technician,182.8,7.7,8,182.5
2025-02-01,EMP0126,CL005,Veterinarian,174.5,0,8,166.5
2025-02-01,EMP0127,CL005,Veterinary Technician,142.0,5.0,0,147.0
2025-02-01,EMP0128,CL005,Veterinary Technician,95.6,0.9,0,96.5
2025-02-01,EMP0129,CL005,Veterinary Assistant,143.9,0.4,24,120.3
2025-02-01,EMP0130,CL005,Veterinarian,133.5,5.1,24,114.6
2025-02-01,EMP0131,CL006,Veterinarian,184.8,8.2,8,185.0
2025-02-01,EMP0132,CL006,Veterinarian,178.8,2.5,24,157.3
2025-02-01,EMP0133,CL006,Veterinarian,173.0,11.5,24,160.5
2025-02-01,EMP0134,CL006,Veterinarian,184.6,3.3,0,187.9
2025-02-01,EMP0135,CL006,Veterinarian,141.8,4.8,0,146.6
2025-02-01,EMP0136,CL006,Veterinary Technician,171.1,2.9,0,174.0
2025-02-01,EMP0137,CL006,Client Service Representative,131.9,0,0,131.9
2025-02-01,EMP0138,CL006,Kennel Assistant,154.6,11.3,0,165.9
2025-02-01,EMP0139,CL006,Veterinary Technician,143.3,9.3,8,144.6
2025-02-01,EMP0140,CL006,Veterinarian,181.1,2.6,0,183.7
2025-02-01,EMP0141,CL006,Practice Manager,146.2,1.2,8,139.4
2025-02-01,EMP0142,CL006,Veterinary Technician,168.1,0.9,0,169.0
2025-02-01,EMP0143,CL006,Veterinary Technician,103.0,0,16,87.0
2025-02-01,EMP0144,CL006,Veterinarian,135.5,0.5,16,120.0
2025-02-01,EMP0145,CL006,Veterinary Technician,180.1,10.0,0,190.1
2025-02-01,EMP0146,CL006,Veterinarian,146.3,4.4,16,134.7
2025-02-01,EMP0147,CL006,Veterinary Technician,167.3,0,16,151.3
2025-02-01,EMP0148,CL006,Client Service Representative,160.2,0,8,152.2
2025-02-01,EMP0149,CL006,Veterinarian,136.3,7.0,0,143.3
2025-02-01,EMP0150,CL006,Veterinarian,166.0,14.5,0,180.5
2025-02-01,EMP0151,CL007,Veterinary Technician,106.0,0.9,16,90.9
2025-02-01,EMP0152,CL007,Veterinary Technician,136.8,9.4,16,130.2
2025-02-01,EMP0153,CL007,Veterinary Technician,138.9,2.7,16,125.6
2025-02-01,EMP0154,CL007,Veterinary Technician,175.9,5.9,0,181.8
2025-02-01,EMP0155,CL007,Veterinary Assistant,175.3,4.6,0,179.9
2025-02-01,EMP0156,CL007,Practice Manager,164.0,3.7,0,167.7
2025-02-01,EMP0157,CL007,Veterinarian,182.7,0,8,174.7
2025-02-01,EMP0158,CL007,Client Service Representative,95.5,9.6,0,105.1
2025-02-01,EMP0159,CL007,Veterinary Technician,151.5,8.3,8,151.8
2025-02-01,EMP0160,CL007,Veterinarian,143.3,0,8,135.3
2025-02-01,EMP0161,CL007,Veterinary Technician,94.0,0,8,86.0
2025-02-01,EMP0162,CL007,Veterinarian,173.4,3.5,0,176.9
2025-02-01,EMP0163,CL007,Veterinarian,175.5,4.2,8,171.7
2025-02-01,EMP0164,CL007,Veterinarian,174.7,3.7,24,154.4
2025-02-01,EMP0165,CL007,Veterinarian,180.4,15.5,24,171.9
2025-02-01,EMP0166,CL007,Client Service Representative,168.5,4.0,16,156.5
2025-02-01,EMP0167,CL007,Veterinary Assistant,113.1,0,16,97.1
2025-02-01,EMP0168,CL007,Veterinary Technician,137.2,7.7,8,136.9
2025-02-01,EMP0169,CL007,Practice Manager,167.3,2.8,24,146.1
2025-02-01,EMP0170,CL007,Veterinarian,167.6,4.7,8,164.3
2025-02-01,EMP0171,CL007,Veterinary Technician,111.2,0,0,111.2
2025-02-01,EMP0172,CL007,Veterinary Technician,181.6,7.0,8,180.6
2025-02-01,EMP0173,CL007,Veterinary Assistant,174.7,0,16,158.7
2025-02-01,EMP0174,CL007,Veterinarian,179.0,0,0,179.0
2025-02-01,EMP0175,CL008,Veterinarian,181.1,0,8,173.1
2025-02-01,EMP0176,CL008,Client Service Representative,111.1,0,24,87.1
2025-02-01,EMP0177,CL008,Client Service Representative,177.9,8.4,0,186.3
2025-02-01,EMP0178,CL008,Practice Manager,164.9,0,0,164.9
2025-02-01,EMP0179,CL008,Veterinary Assistant,192.1,4.5,8,188.6
2025-02-01,EMP0180,CL008,Kennel Assistant,175.0,3.0,16,162.0
2025-02-01,EMP0181,CL008,Veterinarian,175.0,9.5,8,176.5
